,busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
5061,482,16,1034,1.0,11.0,32.0
5062,482,16,1034,1.0,0.5,0.0
5063,482,16,1034,1.0,10.0,0.0
5064,7041,174,415,0.0,19.5,95.0
5065,7041,174,415,0.0,21.5,93.0
5066,7041,174,415,0.0,1.5,0.0
5067,7041,174,415,0.0,4.0,96.0
5068,3929,106,1707,1.0,8.5,62.0
5069,3527,255,2539,1.0,23.0,94.0
5070,3527,255,2539,1.0,0.5,0.0
5071,3527,255,2539,1.0,2.0,32.0
5072,3527,255,2539,1.0,3.0,32.0
5073,3527,255,2539,1.0,8.5,31.0
5074,3527,255,2539,1.0,9.5,32.0
5075,3527,255,2539,1.0,10.5,62.0
5076,4737,58,95,0.0,2.5,32.0
5077,4737,58,95,0.0,4.5,95.0
5078,4737,58,95,0.0,5.5,31.0
5079,4518,156,2677,0.0,16.5,61.0
5080,6678,92,1739,0.0,20.0,31.0
5081,6678,92,1739,0.0,22.5,63.0
5082,6678,92,1739,0.0,2.5,61.0
5083,6678,92,1739,0.0,5.0,31.0
5084,6678,92,1739,0.0,7.0,65.0
5085,6678,92,1739,0.0,9.0,64.0
5086,4341,53,320,0.0,22.0,31.0
5087,4341,53,320,0.0,0.0,0.0
5088,4341,53,320,0.0,2.5,0.0
5089,4341,53,320,0.0,4.5,32.0
5090,4341,53,320,0.0,7.0,35.0
5091,4341,53,320,0.0,9.0,0.0
5092,2795,222,502,0.0,17.5,95.0
5093,3842,91,1609,1.0,18.0,0.0
5094,3842,91,1609,1.0,0.5,62.0
5095,3842,91,1609,1.0,3.5,33.0
5096,3568,256,3044,1.0,19.0,32.0
5097,3568,256,3044,1.0,0.0,0.0
5098,9643,34,779,0.0,1.5,32.0
5099,9643,34,779,0.0,4.5,32.0
5100,9643,34,779,0.0,4.5,0.0
5101,9643,34,779,0.0,4.5,128.0
5102,9643,34,779,0.0,7.5,0.0
5103,9643,34,779,0.0,8.0,31.0
5104,3603,265,2497,1.0,4.5,31.0
5105,3603,265,2497,1.0,5.5,31.0
5106,3988,31,2581,1.0,18.5,310.0
5107,2429,218,559,0.0,16.5,63.0
5108,9367,151,2294,1.0,5.5,125.0
5109,555,281,3121,1.0,8.0,32.0
5110,5765,80,40,0.0,12.0,32.0
5111,6493,44,764,0.0,1.5,159.0
5112,4064,71,331,1.0,17.0,32.0
5113,4064,71,331,1.0,19.5,0.0
5114,4415,78,147,0.0,18.0,32.0
5115,4415,78,147,0.0,20.0,95.0
5116,6078,147,1919,0.0,0.0,96.0
5117,4579,24,1132,1.0,5.0,64.0
5118,6558,156,2512,0.0,16.5,63.0
5119,4236,30,1187,0.0,17.0,32.0
5120,4236,30,1187,0.0,19.5,63.0
5121,5359,25,1195,0.0,2.5,156.0
5122,5359,25,1195,0.0,5.0,158.0
5123,5359,25,1195,0.0,7.5,0.0
5124,3832,115,1682,1.0,19.5,127.0
5125,3832,115,1682,1.0,23.5,0.0
5126,3832,115,1682,1.0,4.0,94.0
5127,3832,115,1682,1.0,7.5,63.0
5128,6043,139,2662,0.0,6.5,0.0
5129,6043,139,2662,0.0,9.5,382.0
5130,5882,94,2036,1.0,18.5,32.0
5131,5882,94,2036,1.0,23.0,31.0
5132,9045,283,3004,0.0,6.0,66.0
5133,5638,103,1776,1.0,15.5,0.0
5134,5638,103,1776,1.0,17.5,31.0
5135,5638,103,1776,1.0,21.0,0.0
5136,5638,103,1776,1.0,21.0,0.0
5137,5638,103,1776,1.0,8.5,32.0
5138,3742,269,2889,1.0,0.5,32.0
5139,3742,269,2889,1.0,2.0,32.0
5140,3742,269,2889,1.0,4.5,126.0
5141,3742,269,2889,1.0,5.5,61.0
5142,3742,269,2889,1.0,7.0,63.0
5143,3742,269,2889,1.0,8.0,32.0
5144,608,281,2975,1.0,19.0,31.0
5145,608,281,2975,1.0,22.0,31.0
5146,4236,21,1388,0.0,22.5,128.0
5147,4236,21,1388,0.0,1.0,285.0
5148,4236,21,1388,0.0,4.0,32.0
5149,4761,55,327,1.0,20.5,32.0
5150,4761,55,327,1.0,22.5,66.0
5151,3510,279,2944,1.0,3.5,31.0
5152,3510,279,2944,1.0,7.0,33.0
5153,4951,30,1464,1.0,2.5,31.0
5154,4951,30,1464,1.0,6.0,31.0
5155,4951,30,1464,1.0,8.0,0.0
5156,4059,190,539,1.0,5.0,31.0
5157,7605,51,1412,0.0,3.5,63.0
5158,4243,21,1552,1.0,6.0,222.0
5159,4243,21,1552,1.0,8.0,0.0
5160,2093,216,459,0.0,17.5,127.0
5161,2093,216,459,0.0,19.5,62.0
5162,8955,251,3019,0.0,0.0,32.0
5163,9565,137,2132,0.0,21.0,0.0
5164,9565,137,2132,0.0,22.5,32.0
5165,9565,137,2132,0.0,23.5,94.0
5166,9565,137,2132,0.0,1.0,0.0
5167,4680,144,2527,0.0,12.5,94.0
5168,4680,144,2527,0.0,14.0,32.0
5169,5186,24,1049,1.0,20.5,0.0
5170,5186,24,1049,1.0,23.5,62.0
5171,397,1,1438,1.0,0.0,32.0
5172,397,1,1438,1.0,2.5,126.0
5173,4873,17,1044,0.0,22.0,95.0
5174,4873,17,1044,0.0,23.5,66.0
5175,6091,93,1862,1.0,4.5,31.0
5176,3928,108,1818,0.0,5.0,0.0
5177,3928,108,1818,0.0,6.5,0.0
5178,7025,174,626,1.0,3.0,32.0
5179,9432,28,1339,1.0,16.5,0.0
5180,9432,28,1339,1.0,19.0,32.0
5181,5223,116,1897,0.0,5.5,94.0
5182,4063,69,158,1.0,16.5,0.0
5183,4063,69,158,1.0,10.0,0.0
5184,6858,132,3243,0.0,19.0,31.0
5185,4117,178,633,0.0,2.5,31.0
5186,5706,94,2047,0.0,21.0,63.0
5187,5706,94,2047,0.0,1.5,218.0
5188,5706,94,2047,0.0,6.0,125.0
5189,5706,94,2047,0.0,9.0,31.0
5190,2300,203,1902,1.0,1.5,160.0
5191,6512,156,2595,0.0,4.5,31.0
5192,4121,178,567,0.0,22.0,31.0
5193,4121,178,567,0.0,6.0,31.0
5194,284,89,280,0.0,4.0,32.0
5195,9350,142,2338,0.0,16.0,31.0
5196,9350,142,2338,0.0,18.5,0.0
5197,4791,55,378,1.0,6.0,62.0
5198,4613,30,1189,0.0,18.0,0.0
5199,4613,30,1189,0.0,21.0,0.0
5200,4613,30,1189,0.0,23.5,30.0
5201,4613,30,1189,0.0,2.5,30.0
5202,4613,30,1189,0.0,5.5,62.0
5203,4613,30,1189,0.0,8.0,0.0
5204,4469,148,2099,0.0,2.0,623.0
5205,4469,148,2099,0.0,3.5,1547.0
5206,4469,148,2099,0.0,5.0,914.0
5207,4469,148,2099,0.0,6.5,95.0
5208,3839,110,1650,0.0,5.5,31.0
5209,3839,110,1650,0.0,9.0,0.0
5210,4425,71,179,1.0,17.5,0.0
5211,4425,71,179,1.0,0.0,0.0
5212,4425,71,179,1.0,5.0,62.0
5213,4425,71,179,1.0,7.0,0.0
5214,4425,71,179,1.0,10.5,31.0
5215,6864,133,2559,1.0,12.0,32.0
5216,6898,161,2104,0.0,17.0,0.0
5217,6898,161,2104,0.0,19.0,32.0
5218,6898,161,2104,0.0,8.5,0.0
5219,3131,299,3097,1.0,17.5,63.0
5220,5088,34,802,1.0,16.5,34.0
5221,5088,34,802,1.0,19.0,0.0
5222,5088,34,802,1.0,6.0,0.0
5223,5088,34,802,1.0,7.5,32.0
5224,3316,229,754,0.0,4.0,32.0
5225,5032,14,728,0.0,5.5,63.0
5226,8048,136,2445,0.0,16.0,0.0
5227,8048,136,2445,0.0,2.5,0.0
5228,8048,136,2445,0.0,4.5,32.0
5229,3737,283,3001,0.0,17.5,94.0
5230,482,16,1383,0.0,18.5,63.0
5231,482,16,1383,0.0,21.0,0.0
5232,482,16,1383,0.0,23.5,159.0
5233,482,16,1383,0.0,2.0,94.0
5234,482,16,1383,0.0,4.5,158.0
5235,482,16,1383,0.0,7.0,95.0
5236,482,16,1383,0.0,9.0,190.0
5237,4436,183,616,0.0,0.0,63.0
5238,646,264,2847,1.0,18.0,0.0
5239,646,264,2847,1.0,20.0,64.0
5240,4896,17,1050,1.0,19.5,0.0
5241,4896,17,1050,1.0,21.5,0.0
5242,5548,96,1871,0.0,17.5,0.0
5243,5548,96,1871,0.0,20.0,96.0
5244,5548,96,1871,0.0,0.0,128.0
5245,5548,96,1871,0.0,4.5,158.0
5246,5548,96,1871,0.0,7.5,93.0
5247,7687,89,334,0.0,18.0,62.0
5248,7687,89,334,0.0,20.0,32.0
5249,633,281,2963,0.0,20.0,31.0
5250,9034,284,2776,0.0,18.5,32.0
5251,3925,127,1815,1.0,20.0,62.0
5252,4121,178,590,1.0,21.5,0.0
5253,4121,178,590,1.0,5.5,0.0
5254,4121,178,590,1.0,7.0,0.0
5255,7702,54,284,0.0,18.0,62.0
5256,6216,183,638,1.0,18.0,0.0
5257,6216,183,638,1.0,21.0,0.0
5258,9321,253,3022,0.0,18.0,64.0
5259,9321,253,3022,0.0,19.0,31.0
5260,9321,253,3022,0.0,20.0,0.0
5261,9321,253,3022,0.0,21.5,0.0
5262,9321,253,3022,0.0,22.5,98.0
5263,422,38,1278,1.0,6.5,63.0
5264,6194,3,860,0.0,2.0,0.0
5265,6194,3,860,0.0,4.5,32.0
5266,6863,131,2215,1.0,18.5,31.0
5267,6863,131,2215,1.0,20.0,32.0
5268,7586,20,716,0.0,1.5,0.0
5269,7586,20,716,0.0,4.5,61.0
5270,7586,20,716,0.0,7.0,34.0
5271,7586,20,716,0.0,9.5,64.0
5272,4064,69,164,1.0,1.5,187.0
5273,3011,299,1827,0.0,2.5,603.0
5274,3508,245,2713,1.0,7.0,95.0
5275,3508,245,2713,1.0,8.5,31.0
5276,3022,288,2947,1.0,17.5,221.0
5277,2773,223,504,0.0,17.5,95.0
5278,3845,105,1646,0.0,3.0,93.0
5279,3845,105,1646,0.0,6.5,63.0
5280,6631,117,1998,0.0,20.0,0.0
5281,6631,117,1998,0.0,0.5,31.0
5282,6631,117,1998,0.0,5.0,0.0
5283,4564,28,1334,0.0,0.0,62.0
5284,579,226,1573,1.0,17.5,94.0
5285,579,226,1573,1.0,18.5,0.0
5286,579,226,1573,1.0,19.0,31.0
5287,579,226,1573,1.0,23.5,61.0
5288,579,226,1573,1.0,2.0,31.0
5289,2095,207,1644,0.0,19.5,282.0
5290,7060,175,668,1.0,5.0,0.0
5291,7060,175,668,1.0,7.0,32.0
5292,7060,175,668,1.0,9.0,31.0
5293,7673,60,110,0.0,19.5,63.0
5294,7673,60,110,0.0,21.5,31.0
5295,7673,60,110,0.0,1.5,33.0
5296,7673,60,110,0.0,3.5,63.0
5297,7673,60,110,0.0,5.5,93.0
5298,3940,127,3185,0.0,22.5,63.0
5299,3940,127,3185,0.0,1.0,127.0
5300,3946,106,1745,1.0,18.0,158.0
5301,3946,106,1745,1.0,21.0,185.0
5302,3946,106,1745,1.0,0.0,128.0
5303,3946,106,1745,1.0,3.0,97.0
5304,3946,106,1745,1.0,5.5,96.0
5305,231,16,1033,1.0,19.0,156.0
5306,231,16,1033,1.0,21.0,286.0
5307,231,16,1033,1.0,23.5,382.0
5308,231,16,1033,1.0,2.5,349.0
5309,5549,94,1873,1.0,21.0,0.0
5310,5549,94,1873,1.0,1.5,32.0
5311,5549,94,1873,1.0,5.5,63.0
5312,2818,205,1920,0.0,19.5,312.0
5313,4387,88,14,0.0,17.5,31.0
5314,4387,88,14,0.0,19.5,32.0
5315,4387,88,14,0.0,0.0,0.0
5316,4387,88,14,0.0,5.0,0.0
5317,4387,88,14,0.0,7.0,0.0
5318,3472,286,1693,1.0,21.0,190.0
5319,243,36,1511,0.0,1.0,0.0
5320,243,36,1511,0.0,3.0,31.0
5321,243,36,1511,0.0,5.0,63.0
5322,525,264,2854,1.0,17.5,0.0
5323,525,264,2854,1.0,19.5,31.0
5324,3701,268,1569,0.0,11.0,157.0
5325,7577,38,1277,1.0,17.0,63.0
5326,7577,38,1277,1.0,21.0,159.0
5327,7577,38,1277,1.0,0.0,188.0
5328,4357,93,1852,1.0,0.0,31.0
5329,4357,93,1852,1.0,3.5,93.0
5330,7071,175,671,1.0,0.5,0.0
5331,7071,175,671,1.0,3.0,63.0
5332,6820,158,925,0.0,16.0,0.0
5333,6820,158,925,0.0,17.5,0.0
5334,6820,158,925,0.0,19.5,0.0
5335,4673,162,2429,1.0,0.0,124.0
5336,4673,162,2429,1.0,2.0,250.0
5337,4319,205,674,0.0,16.5,94.0
5338,6562,159,2683,0.0,20.5,68.0
5339,6562,159,2683,0.0,23.0,64.0
5340,6562,159,2683,0.0,1.5,63.0
5341,6562,159,2683,0.0,4.5,93.0
5342,5159,162,2258,1.0,19.0,63.0
5343,5159,162,2258,1.0,21.0,31.0
5344,6081,53,83,0.0,17.5,32.0
5345,6081,53,83,0.0,19.5,0.0
5346,6081,53,83,0.0,0.0,34.0
5347,6081,53,83,0.0,2.5,84.0
5348,6081,53,83,0.0,4.5,32.0
5349,6081,53,83,0.0,6.5,31.0
5350,6081,53,83,0.0,8.5,0.0
5351,6081,53,83,0.0,10.5,0.0
5352,9167,274,3144,1.0,18.0,64.0
5353,9167,274,3144,1.0,20.0,95.0
5354,5816,84,231,0.0,21.0,63.0
5355,4721,63,357,0.0,19.5,93.0
5356,4721,63,357,0.0,4.0,0.0
5357,4721,63,357,0.0,6.5,94.0
5358,2153,215,760,0.0,18.5,33.0
5359,6226,183,576,1.0,17.0,0.0
5360,6226,183,576,1.0,6.0,0.0
5361,9530,166,2117,1.0,0.0,31.0
5362,5600,65,75,0.0,19.0,32.0
5363,5600,65,75,0.0,4.5,32.0
5364,5290,101,1731,0.0,16.0,2.0
5365,5290,101,1731,0.0,17.0,31.0
5366,5290,101,1731,0.0,20.5,33.0
5367,5290,101,1731,0.0,22.5,222.0
5368,5290,101,1731,0.0,0.5,30.0
5369,5290,101,1731,0.0,3.5,67.0
5370,5290,101,1731,0.0,5.5,31.0
5371,5290,101,1731,0.0,7.0,64.0
5372,4682,149,2172,1.0,6.5,31.0
5373,4682,149,2172,1.0,7.5,95.0
5374,4682,149,2172,1.0,10.0,31.0
5375,4724,52,11,0.0,20.5,31.0
5376,4724,52,11,0.0,4.5,31.0
5377,4724,52,11,0.0,6.5,0.0
5378,554,270,2903,1.0,18.0,0.0
5379,554,270,2903,1.0,20.0,0.0
5380,554,270,2903,1.0,22.0,31.0
5381,554,270,2903,1.0,23.5,32.0
5382,554,270,2903,1.0,6.0,0.0
5383,480,23,1268,1.0,9.0,30.0
5384,3878,117,1680,1.0,20.0,190.0
5385,3878,117,1680,1.0,0.5,126.0
5386,2153,215,846,0.0,18.5,62.0
5387,4642,246,2695,1.0,21.5,156.0
5388,5682,82,274,0.0,18.0,93.0
5389,5682,82,274,0.0,20.5,0.0
5390,3536,269,2728,0.0,18.5,0.0
5391,3536,269,2728,0.0,20.0,0.0
5392,4052,183,573,0.0,11.5,31.0
5393,4052,183,573,0.0,1.0,32.0
5394,6540,9,1428,1.0,19.0,223.0
5395,6540,9,1428,1.0,21.5,188.0
5396,5791,84,245,1.0,23.0,31.0
5397,570,226,1360,1.0,11.5,125.0
5398,8022,142,2323,1.0,9.0,34.0
5399,8022,142,2323,1.0,10.0,0.0
5400,6069,135,2238,0.0,19.0,63.0
5401,4204,138,2358,0.0,4.0,159.0
5402,6303,191,3198,0.0,19.0,32.0
5403,2304,196,643,0.0,2.0,31.0
5404,648,281,2959,0.0,22.0,0.0
5405,648,281,2959,0.0,0.5,65.0
5406,4850,5,895,0.0,1.0,0.0
5407,4850,5,895,0.0,8.0,65.0
5408,4850,5,895,0.0,10.5,0.0
5409,4180,141,2316,0.0,18.0,64.0
5410,4814,5,889,0.0,14.5,0.0
5411,4814,5,889,0.0,17.0,62.0
5412,4814,5,889,0.0,20.0,95.0
5413,3976,156,2598,1.0,0.0,32.0
5414,4884,0,718,1.0,5.0,63.0
5415,4884,0,718,1.0,7.0,0.0
5416,4884,0,718,1.0,9.0,0.0
5417,7784,72,186,1.0,11.5,63.0
5418,4846,5,888,0.0,21.5,0.0
5419,4846,5,888,0.0,1.0,67.0
5420,2300,204,453,1.0,5.0,32.0
5421,5688,63,126,0.0,11.0,32.0
5422,6835,158,2467,0.0,18.5,32.0
5423,6835,158,2467,0.0,1.5,62.0
5424,6835,158,2467,0.0,4.0,63.0
5425,3414,242,2097,1.0,0.0,159.0
5426,3414,242,2097,1.0,0.0,221.0
5427,5182,24,1125,0.0,16.5,31.0
5428,429,41,1100,0.0,2.5,95.0
5429,6143,143,2345,1.0,16.5,31.0
5430,6143,143,2345,1.0,17.5,32.0
5431,6143,143,2345,1.0,18.5,0.0
5432,5392,52,25,1.0,18.0,190.0
5433,5392,52,25,1.0,20.5,126.0
5434,5392,52,25,1.0,23.0,190.0
5435,5392,52,25,1.0,1.5,189.0
5436,5392,52,25,1.0,4.5,221.0
5437,7045,174,1549,0.0,17.5,898.0
5438,3957,91,1961,0.0,5.0,63.0
5439,3957,91,1961,0.0,8.0,0.0
5440,3957,91,1961,0.0,10.5,65.0
5441,9259,250,3017,1.0,20.5,32.0
5442,9259,250,3017,1.0,22.0,0.0
5443,200,264,2858,1.0,1.5,32.0
5444,200,264,2858,1.0,4.0,64.0
5445,447,16,1035,1.0,9.5,32.0
5446,5557,248,2744,1.0,19.0,36.0
5447,5557,248,2744,1.0,5.0,0.0
5448,5557,248,2744,1.0,8.5,32.0
5449,5557,248,2744,1.0,10.5,64.0
5450,5841,96,1804,0.0,5.0,33.0
5451,9503,12,1416,0.0,19.0,92.0
5452,5176,30,1198,0.0,19.5,190.0
5453,5176,30,1198,0.0,22.5,94.0
5454,5176,30,1198,0.0,1.0,0.0
5455,5176,30,1198,0.0,4.0,193.0
5456,5176,30,1198,0.0,7.0,94.0
5457,5176,30,1198,0.0,9.0,32.0
5458,5594,124,1797,1.0,3.0,31.0
5459,5594,124,1797,1.0,4.0,63.0
5460,5594,124,1797,1.0,5.5,31.0
5461,4180,139,2555,1.0,4.5,189.0
5462,4981,2,918,1.0,3.0,0.0
5463,4981,2,918,1.0,4.5,31.0
5464,4981,2,918,1.0,7.0,63.0
5465,4981,2,918,1.0,8.0,63.0
5466,3957,91,1600,0.0,5.0,32.0
5467,3957,91,1600,0.0,8.0,95.0
5468,3957,91,1600,0.0,10.0,0.0
5469,6863,143,2344,1.0,1.5,31.0
5470,8036,153,2407,1.0,9.5,62.0
5471,9019,260,3089,0.0,3.5,60.0
5472,9019,260,3089,0.0,5.5,94.0
5473,6476,153,2405,1.0,18.5,63.0
5474,6476,153,2405,1.0,3.0,158.0
5475,2423,196,1991,1.0,8.5,126.0
5476,5959,58,259,1.0,11.5,63.0
5477,5959,58,259,1.0,13.5,32.0
5478,5959,58,259,1.0,15.5,157.0
5479,5959,58,259,1.0,17.0,159.0
5480,5959,58,259,1.0,20.5,188.0
5481,5959,58,259,1.0,23.5,314.0
5482,6443,151,2524,1.0,2.0,64.0
5483,6443,151,2524,1.0,4.0,0.0
5484,4108,9,964,0.0,3.0,0.0
5485,4108,9,964,0.0,5.0,0.0
5486,4108,9,964,0.0,6.5,0.0
5487,4552,37,2615,1.0,23.0,32.0
5488,4552,37,2615,1.0,3.0,0.0
5489,4552,37,2615,1.0,5.5,97.0
5490,6742,127,1813,0.0,21.5,94.0
5491,6742,127,1813,0.0,23.5,95.0
5492,308,76,207,0.0,17.5,31.0
5493,308,76,207,0.0,19.0,62.0
5494,3835,99,1966,0.0,23.0,0.0
5495,3835,99,1966,0.0,6.0,0.0
5496,6423,110,1651,0.0,3.0,126.0
5497,6423,110,1651,0.0,6.5,64.0
5498,6423,110,1651,0.0,9.5,31.0
5499,4304,203,1620,1.0,9.0,189.0
5500,4530,19,1074,1.0,2.5,220.0
5501,4530,19,1074,1.0,5.0,127.0
5502,6534,159,1494,1.0,19.5,127.0
5503,6534,159,1494,1.0,22.0,32.0
5504,9476,33,3167,0.0,19.5,31.0
5505,6474,142,2674,0.0,16.0,0.0
5506,6474,142,2674,0.0,20.5,0.0
5507,5675,62,116,0.0,5.5,62.0
5508,9009,263,3142,0.0,5.5,341.0
5509,9009,263,3142,0.0,9.0,126.0
5510,4182,138,2239,0.0,20.5,31.0
5511,4087,69,260,0.0,18.0,0.0
5512,4087,69,260,0.0,6.5,62.0
5513,4534,33,1226,0.0,16.5,29.0
5514,4534,33,1226,0.0,19.0,63.0
5515,4236,30,1196,0.0,17.5,0.0
5516,4236,30,1196,0.0,20.0,0.0
5517,598,282,2983,0.0,1.5,190.0
5518,598,282,2983,0.0,3.5,189.0
5519,598,282,2983,0.0,6.0,221.0
5520,4216,143,2451,1.0,16.5,63.0
5521,5760,85,254,0.0,18.0,63.0
5522,607,281,2953,0.0,20.5,62.0
5523,531,281,2954,1.0,7.0,32.0
5524,5966,58,95,0.0,21.5,125.0
5525,5966,58,95,0.0,0.5,62.0
5526,5966,58,95,0.0,4.0,93.0
5527,5966,58,95,0.0,6.5,63.0
5528,5966,58,95,0.0,10.0,31.0
5529,5523,109,1822,0.0,17.5,94.0
5530,5523,109,1822,0.0,18.5,158.0
5531,5523,109,1822,0.0,20.0,93.0
5532,5523,109,1822,0.0,2.5,62.0
5533,5523,109,1822,0.0,4.0,93.0
5534,5523,109,1822,0.0,5.5,63.0
5535,5523,109,1822,0.0,6.5,95.0
5536,5523,109,1822,0.0,8.0,62.0
5537,5523,109,1822,0.0,9.5,190.0
5538,5523,109,1822,0.0,10.5,94.0
5539,4659,136,2260,0.0,5.0,0.0
5540,4659,136,2260,0.0,7.5,31.0
5541,6840,48,775,1.0,1.0,31.0
5542,4697,144,2149,1.0,20.5,0.0
5543,4697,144,2149,1.0,1.0,32.0
5544,6042,176,670,0.0,0.5,31.0
5545,4864,34,800,1.0,1.0,96.0
5546,4864,34,800,1.0,3.0,64.0
5547,3117,229,1579,0.0,5.5,31.0
5548,5080,34,787,0.0,4.0,251.0
5549,9689,8,722,0.0,5.0,127.0
5550,6524,19,1442,0.0,22.0,32.0
5551,6524,19,1442,0.0,0.0,32.0
5552,6524,19,1442,0.0,2.5,65.0
5553,6524,19,1442,0.0,4.5,32.0
5554,544,264,2848,0.0,18.0,62.0
5555,544,264,2848,0.0,20.0,95.0
5556,4918,10,1483,0.0,7.5,0.0
5557,4918,10,1483,0.0,9.5,63.0
5558,4226,21,1094,0.0,8.5,31.0
5559,8006,142,2119,0.0,18.5,0.0
5560,8006,142,2119,0.0,21.0,0.0
5561,4913,136,2279,1.0,15.5,32.0
5562,4913,136,2279,1.0,17.5,30.0
5563,4913,136,2279,1.0,22.0,0.0
5564,4913,136,2279,1.0,23.5,63.0
5565,4913,136,2279,1.0,3.5,63.0
5566,4913,136,2279,1.0,4.5,32.0
5567,9112,4,935,1.0,16.0,63.0
5568,9112,4,935,1.0,18.0,0.0
5569,9112,4,935,1.0,20.0,63.0
5570,9112,4,935,1.0,23.0,62.0
5571,3595,275,2774,1.0,17.0,63.0
5572,3595,275,2774,1.0,17.5,32.0
5573,3595,275,2774,1.0,18.0,1515.0
5574,5717,79,167,1.0,17.5,974.0
5575,5717,79,167,1.0,20.0,408.0
5576,4420,59,105,1.0,18.0,157.0
5577,4563,19,1072,0.0,17.5,0.0
5578,4563,19,1072,0.0,19.5,64.0
5579,1203,56,46,0.0,19.0,133.0
5580,1203,56,46,0.0,20.5,66.0
5581,1203,56,46,0.0,22.5,66.0
5582,1203,56,46,0.0,0.5,67.0
5583,1203,56,46,0.0,2.5,233.0
5584,1203,56,46,0.0,4.5,134.0
5585,4673,136,2287,1.0,19.0,32.0
5586,4673,136,2287,1.0,21.5,62.0
5587,5115,34,761,0.0,19.0,0.0
5588,5115,34,761,0.0,0.5,31.0
5589,5115,34,761,0.0,3.5,0.0
5590,2907,199,1990,1.0,4.0,0.0
5591,2907,199,1990,1.0,4.0,0.0
5592,6482,153,2644,0.0,18.5,349.0
5593,6482,153,2644,0.0,20.0,221.0
5594,6482,153,2644,0.0,3.0,565.0
5595,6482,153,2644,0.0,5.0,409.0
5596,4710,52,9,0.0,13.0,0.0
5597,4710,52,9,0.0,19.0,32.0
5598,4710,52,9,0.0,21.5,73.0
5599,4710,52,9,0.0,23.5,128.0
5600,4710,52,9,0.0,2.5,34.0
5601,4710,52,9,0.0,5.0,0.0
5602,3924,118,3231,1.0,16.0,790.0
5603,3924,118,3231,1.0,17.5,592.0
5604,3924,118,3231,1.0,18.5,1048.0
5605,3924,118,3231,1.0,19.5,1004.0
5606,3924,118,3231,1.0,21.0,661.0
5607,3924,118,3231,1.0,23.0,1196.0
5608,3924,118,3231,1.0,0.5,94.0
5609,3924,118,3231,1.0,1.5,0.0
5610,3924,118,3231,1.0,2.0,786.0
5611,3924,118,3231,1.0,4.0,2267.0
5612,4740,52,12,0.0,18.5,63.0
5613,4740,52,12,0.0,8.0,63.0
5614,6805,140,1422,0.0,17.5,63.0
5615,6805,140,1422,0.0,20.5,63.0
5616,6805,140,1422,0.0,23.0,0.0
5617,6805,140,1422,0.0,2.0,63.0
5618,6805,140,1422,0.0,4.5,63.0
5619,5630,52,366,1.0,16.5,0.0
5620,5630,52,366,1.0,10.5,0.0
5621,4822,2,919,1.0,15.5,0.0
5622,4822,2,919,1.0,20.5,31.0
5623,4822,2,919,1.0,22.5,31.0
5624,4822,2,919,1.0,0.0,31.0
5625,4822,2,919,1.0,7.0,0.0
5626,4170,159,2486,0.0,4.0,95.0
5627,4170,159,2486,0.0,6.5,63.0
5628,7681,73,191,0.0,20.5,62.0
5629,7681,73,191,0.0,22.5,0.0
5630,7075,182,407,1.0,19.5,94.0
5631,7075,182,407,1.0,20.5,0.0
5632,7075,182,407,1.0,21.0,33.0
5633,7075,182,407,1.0,22.5,0.0
5634,7075,182,407,1.0,0.0,0.0
5635,7075,182,407,1.0,1.5,31.0
5636,6464,151,2101,0.0,2.5,0.0
5637,6464,151,2101,0.0,4.5,0.0
5638,6464,151,2101,0.0,8.0,0.0
5639,3067,233,1911,1.0,17.5,694.0
5640,3067,233,1911,1.0,18.0,0.0
5641,5571,63,384,0.0,19.5,95.0
5642,5571,63,384,0.0,22.0,126.0
5643,5571,63,384,0.0,5.5,97.0
5644,3462,299,2418,1.0,3.5,31.0
5645,5569,63,4,0.0,17.5,94.0
5646,5569,63,4,0.0,20.0,63.0
5647,5569,63,4,0.0,23.0,64.0
5648,5569,63,4,0.0,4.5,31.0
5649,4515,32,1216,0.0,12.0,31.0
5650,4515,32,1216,0.0,14.5,0.0
5651,4515,32,1216,0.0,15.5,31.0
5652,4830,5,863,1.0,20.5,0.0
5653,4830,5,863,1.0,23.5,32.0
5654,7638,89,70,1.0,17.0,32.0
5655,7638,89,70,1.0,19.0,63.0
5656,7638,89,70,1.0,21.5,0.0
5657,7638,89,70,1.0,23.5,31.0
5658,7638,89,70,1.0,2.0,64.0
5659,7638,89,70,1.0,4.5,63.0
5660,7638,89,70,1.0,7.0,62.0
5661,5069,119,1826,0.0,3.0,316.0
5662,5069,119,1826,0.0,4.5,32.0
5663,3653,279,2938,0.0,17.0,0.0
5664,3653,279,2938,0.0,20.0,0.0
5665,3653,279,2938,0.0,23.5,31.0
5666,3858,91,1639,1.0,6.0,92.0
5667,3858,91,1639,1.0,8.5,63.0
5668,661,51,1419,1.0,11.5,0.0
5669,661,51,1419,1.0,13.0,32.0
5670,4211,134,2240,0.0,4.0,96.0
5671,4211,134,2240,0.0,7.0,64.0
5672,4211,134,2240,0.0,9.5,32.0
5673,670,23,1368,0.0,12.5,33.0
5674,670,23,1368,0.0,14.0,31.0
5675,352,16,1459,0.0,1.5,62.0
5676,4436,185,509,0.0,7.5,0.0
5677,4436,185,509,0.0,10.0,34.0
5678,4462,142,2622,1.0,5.5,252.0
5679,4462,142,2622,1.0,8.0,31.0
